edge,includes,includedby,sum
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/dec/buffer_dec.c,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/dec/webpi_dec.h,2,7,9
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/IndexBuffer.h,4,22,26
/media/ullmann/hdd/research/engines/Urho3D/Source/Samples/08_Decals/Decals.cpp,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/Samples/08_Decals/Decals.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/Resource/JSONValue.h,1,4,5
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Scene/ObjectAnimation.h,2,1,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/3DSHelper.h,6,2,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/PlyLoader.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/IOStreamBuffer.h,1,4,5
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Scene/ObjectAnimation.h,2,8,10
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/FormatString.h,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/enc/webp_enc.c,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/enc/vp8li_enc.h,5,5,10
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/GraphicsAPI/VertexBuffer.h,4,5,9
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Scene/Scene.h,6,59,65
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Input/Controls.cpp,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Core/CoreEvents.h,1,21,22
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Bullet/src/BulletCollision/CollisionDispatch/btUnionFind.cpp,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Bullet/src/BulletCollision/CollisionDispatch/btUnionFind.h,0,1,1
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/ik/solver_MSD.h,2,2,4
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Physics2D/CollisionEdge2D.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Math/BigInt.h,3,1,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/include/SDL_joystick.h,4,4,8
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Urho2D/Renderer2D.h,2,6,8
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/Core/CoreEvents.h,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Physics2D/PhysicsWorld2D.h,2,2,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/AngelScript/source/as_property.h,5,4,9
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/TriangulateProcess.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/GraphicsAPI/Texture2D.h,3,3,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/winrt/SDL_winrtevents.cpp,8,0,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Lua/src/ldebug.c,13,0,13
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Lua/src/lapi.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/Direct3D11/D3D11Texture2D.cpp,13,0,13
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/dec/vp8_dec.c,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_func.c,5,1,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/x11/SDL_x11vulkan.c,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/CheckSum.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/C4DImporter.h,2,2,4
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/UI/CheckBox.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/UI/BorderImage.h,2,10,12
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Container/Allocator.cpp,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/audio/alsa/SDL_alsa_audio.h,2,1,3
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Container/HashBase.h,4,5,9
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/x11/SDL_x11keyboard.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/ThirdParty/SDL/SDL_shape.h,7,1,8
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/Direct3D9/D3D9Texture3D.cpp,13,0,13
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/UI/FontFaceBitmap.cpp,13,0,13
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Tracy/libbacktrace/posix.cpp,3,1,4
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/UI/UI.h,4,2,6
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/AngelScript/Manual_Container.cpp,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/DynDNS.h,2,2,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/NativeFeatureIncludes.h,1,51,52
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/src/RakNetTypes.cpp,11,0,11
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/slikenet/Itoa.h,0,9,9
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/FileListTransfer.h,11,2,13
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/Profiler.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Navigation/NavigationMesh.h,5,6,11
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Scene/Scene.cpp,22,0,22
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Scene/UnknownComponent.h,1,4,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/cid/type1cid.c,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/cid/cidobjs.c,3,1,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Core/StringHashRegister.h,3,4,7
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Container/Ptr.h,2,22,24
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/windows/SDL_windowsvulkan.h,3,2,5
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Physics2D/Physics2D.h,0,3,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/Direct3D11/D3D11GraphicsImpl.cpp,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/DS_ByteQueue.h,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/DS_ByteQueue.h,2,4,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/ASEParser.h,3,1,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/3DSLoader.h,3,5,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/otvalid/otvmod.c,3,1,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Network/Network.cpp,17,0,17
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/filesystem/haiku/SDL_sysfilesystem.cc,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/AngelScript/ScriptAPI.cpp,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/UI/UI.h,4,2,6
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/UI/UIBatch.h,4,3,7
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/DataCompressor.h,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/DataCompressor.h,3,2,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/thread/generic/SDL_systls.c,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/UI/Text.h,1,14,15
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_str.c,5,1,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_str.h,1,30,31
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/dsp/dec_sse2.c,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/Direct3D9/D3D9Texture.cpp,9,0,9
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_parse.c,16,1,17
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/SDL/close_code.h,0,42,42
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Graphics/Tangent.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/Physics/PhysicsEvents.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/include/SDL_shape.h,7,1,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/utils/huffman_utils.h,2,3,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/webp/format_constants.h,0,14,14
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/UI/CheckBox.h,1,4,5
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Physics2D/ConstraintMotor2D.cpp,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/Subdivision.cpp,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/Vertex.h,0,2,2
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/slikenet/GetTime.h,0,28,28
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/slikenet/XBox360Includes.h,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/XBox360Includes.h,0,3,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Math/Sphere.h,1,4,5
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/Texture.h,4,14,18
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Graphics/Drawable.cpp,14,0,14
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/UI/Text3D.cpp,14,0,14
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/thread/windows/SDL_sysmutex.c,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Graphics/DebugRenderer.cpp,14,0,14
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_ir.h,1,19,20
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/ThirdParty/SDL/SDL_joystick.h,4,4,8
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/ThirdParty/SDL/SDL_stdinc.h,3,41,44
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Physics2D/ConstraintRevolute2D.cpp,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/AngelScript/Manual_Container.h,0,1,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/joystick/hidapi/SDL_hidapijoystick.c,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/src/CCRakNetUDT.cpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/slikenet/alloca.h,0,7,7
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/base/ftadvanc.c,0,1,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/SDL_video.c,13,0,13
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Lua/src/linit.c,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/windows/SDL_windowsshape.c,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Math/Random.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/DefaultProgressHandler.h,0,1,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/render/SDL_render.c,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Graphics/Skeleton.cpp,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Graphics/Skeleton.h,2,6,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/cocoa/SDL_cocoawindow.h,2,1,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/SDL_egl_c.h,2,19,21
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Box2D/src/collision/b2_collision.cpp,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/box2d/b2_distance.h,0,4,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/mux/anim_encode.c,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_alloc.c,3,1,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_arch.h,1,6,7
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/core/linux/SDL_ime.c,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/core/linux/SDL_ime.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/Direct3D11/D3D11ShaderVariation.cpp,10,0,10
/media/ullmann/hdd/research/engines/Urho3D/Source/Samples/42_PBRMaterials/PBRMaterials.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Math/BigInt.cpp,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Math/BigInt.h,3,2,5
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Resource/XMLElement.h,4,9,13
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Math/Rect.h,1,13,14
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_opt_split.c,8,1,9
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_ircall.h,3,9,12
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/AngelScript/ScriptInstance.cpp,16,0,16
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/FBXUtil.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/FBXUtil.h,2,8,10
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/joystick/windows/SDL_mmjoystick.c,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/contrib/rapidjson/include/rapidjson/internal/dtoa.h,3,1,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/contrib/rapidjson/include/rapidjson/internal/diyfp.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Core/Context.cpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Graphics/ParticleEmitter.cpp,11,0,11
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Graphics/DrawableEvents.h,1,6,7
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/AngelScript/APITemplates.h,19,3,22
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/FBXNodeAttribute.cpp,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/src/TwoWayAuthentication.cpp,7,0,7
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/GraphicsAPI/IndexBuffer.cpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/SDL/SDL_audio.h,8,1,9
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Physics/CollisionShape.h,4,6,10
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/AngelScript/source/as_objecttype.cpp,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/AngelScript/source/as_callfunc_x64_mingw.cpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/peer.h,16,2,18
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/peerinterface.h,7,3,10
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Physics2D/CollisionBox2D.h,1,3,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Lua/src/lundump.h,2,6,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Bullet/src/BulletCollision/BroadphaseCollision/btAxisSweep3.h,6,2,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/directfb/SDL_DirectFB_modes.h,1,6,7
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Scene/ValueAnimationInfo.h,4,5,9
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Container/Vector.h,1,9,10
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Container/RefCounted.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Container/RefCounted.h,1,14,15
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/AngelScript/Manual_Navigation.h,4,2,6
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Navigation/CrowdManager.h,1,4,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/include/assimp/matrix3x3.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Math/StringHash.h,2,9,11
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/AngelScript/Manual_Physics2D.h,4,1,5
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/Physics2D/RigidBody2D.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Tracy/TracyOpenGL.hpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/hidapi/linux/hid.cpp,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/hidapi/hidapi/hidapi.h,0,4,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/AngelScript/Manual_Network.h,2,2,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/X3DImporter_Light.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/X3DImporter_Macro.hpp,0,10,10
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/ThirdParty/SDL/SDL_gesture.h,6,1,7
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/IO/Log.cpp,11,0,11
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Network/NetworkEvents.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/cff/cffobjs.h,1,5,6
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/AngelScript/Manual_Engine.cpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/cff/cf2blues.c,4,1,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/cff/cf2hints.h,0,4,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/XFileParser.cpp,8,0,8
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/XFileParser.h,0,2,2
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Physics/Constraint.h,2,1,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LibCpuId/src/rdtsc.c,4,0,4
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LibCpuId/src/asm-bits.h,1,5,6
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/ik/ik.h,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/ik/node.h,4,12,16
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Box2D/include/box2d/b2_time_step.h,2,2,4
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/IO/Deserializer.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Samples/52_NATPunchtrough/NATPunchtrough.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/Tools/BindingGenerator/ASGlobalFunctionBinder.cpp,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/Source/Tools/BindingGenerator/XmlAnalyzer.h,2,8,10
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/contrib/zlib/zlib.h,1,9,10
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/FBXProperties.cpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/FBXTokenizer.h,1,8,9
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/UI/ScrollBar.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Bullet/src/BulletDynamics/ConstraintSolver/btGeneric6DofSpring2Constraint.h,2,3,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Bullet/src/BulletDynamics/ConstraintSolver/btTypedConstraint.h,1,11,12
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/UDPProxyClient.h,5,2,7
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/sfnt/sfdriver.c,11,1,12
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/sfnt/sfdriver.h,0,1,1
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Scene/AnimationDefs.h,0,3,3
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Urho2D/Drawable2D.h,3,4,7
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/GraphicsAPI/GraphicsDefs.h,4,27,31
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/Urho2D/SpriteSheet2D.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/src/DS_BytePool.cpp,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/slikenet/DS_BytePool.h,0,1,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/UnrealLoader.cpp,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Assimp/code/ParsingUtils.h,2,35,37
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/core/linux/SDL_ibus.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Physics2D/ConstraintGear2D.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Physics2D/Constraint2D.h,1,11,12
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_bcread.c,14,1,15
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/psaux/psconv.c,2,1,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/FreeType/src/psaux/psconv.h,0,3,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/FileList.h,7,3,10
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/Math/MathDefs.h,1,10,11
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/RakAssert.h,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/assert.h,1,16,17
/media/ullmann/hdd/research/engines/Urho3D/script/build/include/Urho3D/Graphics/Light.h,4,3,7
/media/ullmann/hdd/research/engines/Urho3D/Source/Samples/07_Billboards/Billboards.cpp,1,0,1
/media/ullmann/hdd/research/engines/Urho3D/Source/Samples/07_Billboards/Billboards.h,1,1,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Box2D/src/dynamics/b2_edge_circle_contact.cpp,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/Box2D/src/dynamics/b2_edge_circle_contact.h,1,2,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/emscripten/SDL_emscriptenframebuffer.c,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/src/RakNetCommandParser.cpp,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/include/Urho3D/ThirdParty/slikenet/commandparser.h,0,1,1
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/AngelScript/source/as_bytecode.cpp,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/AngelScript/source/as_bytecode.h,2,7,9
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Audio/Sound.cpp,10,0,10
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/LuaJIT/src/lj_dispatch.c,20,1,21
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/video/SDL_blit_slow.c,3,0,3
/media/ullmann/hdd/research/engines/Urho3D/Source/Urho3D/Graphics/Octree.cpp,13,0,13
/media/ullmann/hdd/research/engines/Urho3D/Source/Tools/BindingGenerator/ASGlobalVariableBinder.cpp,6,0,6
/media/ullmann/hdd/research/engines/Urho3D/Source/Tools/BindingGenerator/ASResult.h,0,5,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/src/VariadicSQLParser.cpp,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/dec/webp_dec.c,5,0,5
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/WebP/src/dsp/yuv_mips32.c,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SDL/src/SDL_error.c,2,0,2
/media/ullmann/hdd/research/engines/Urho3D/Source/ThirdParty/SLikeNet/Source/include/slikenet/FileListNodeContext.h,1,5,6
